DOWLKNUM,WB_CLASS,LON,LAT,COUNTY,SURVEYED,EWMSTATUS,avg_secchi,max_secchi,roaddensity_density_mperha,ACCESS.Curr,MIROC5.Curr,IPSL.Curr,GFDL.Curr,MRI.Curr,ACCESS.Futr,MIROC5.Futr,IPSL.Futr,GFDL.Futr,MRI.Futr,ACCESS.domain,MIROC5.domain,IPSL.domain,GFDL.domain,MRI.domain,ACCESS.GAMk3.CurrPred,GFDL.GAMk3.CurrPred,IPSL.GAMk3.CurrPred,MIROC5.GAMk3.CurrPred,MRI.GAMk3.CurrPred,ACCESS.GAMk3.FutrPred,GFDL.GAMk3.FutrPred,IPSL.GAMk3.FutrPred,MIROC5.GAMk3.FutrPred,MRI.GAMk3.FutrPred,ACCESS.GAMk10.CurrPred,GFDL.GAMk10.CurrPred,IPSL.GAMk10.CurrPred,MIROC5.GAMk10.CurrPred,MRI.GAMk10.CurrPred,ACCESS.GAMk10.FutrPred,GFDL.GAMk10.FutrPred,IPSL.GAMk10.FutrPred,MIROC5.GAMk10.FutrPred,MRI.GAMk10.FutrPred,ACCESS.RF.CurrPred,GFDL.RF.CurrPred,IPSL.RF.CurrPred,MIROC5.RF.CurrPred,MRI.RF.CurrPred,ACCESS.RF.FutrPred,GFDL.RF.FutrPred,IPSL.RF.FutrPred,MIROC5.RF.FutrPred,MRI.RF.FutrPred,bestmodel.bayesian.meanCurrPreds,bestmodel.bayesian.varCurrPreds,bestmodel.bayesian.meanFutrPreds,bestmodel.bayesian.varFutrPreds
32002400,Lake or Pond,327926.8784,4818177.817,NOT IN MN,Y,0,0.888031333,2.7,27.5183,1949.764206,1972.960125,1922.307861,1952.70189,1829.427407,2416.210586,2511.393289,2404.32638,2222.750381,2239.687546,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog,0.696199438,0.676916833,0.628612044,0.691889879,0.689237054,0.999783005,0.994351189,0.999863815,0.999923063,0.999671661,0.727930314,0.723574516,0.686011817,0.723879171,0.728476005,0.580335588,0.744855981,0.51768016,0.575292293,0.58251504,0.43558,0.44545,0.454093333,0.452866667,0.462523333,0.56569,0.6098,0.61677,0.57266,0.57068,0.715333051,0.003946351,0.695366786,0.099472228
32003300,Lake or Pond,329035.8345,4821550.998,Jackson,Y,0,0.66602,1.49352,35.6086,1758.735158,1778.011502,1724.505904,1754.054901,1630.652738,2212.4961,2304.547514,2203.558305,2027.495501,2033.827371,Analog,NonAnalog,Analog,Analog,Analog,0.154524413,0.13562697,0.109093571,0.147487257,0.122372322,0.993938075,0.874482045,0.995370401,0.997783346,0.987283589,0.076455026,0.056576115,0.042832801,0.07429102,0.053145101,0.720598583,0.776578846,0.726371454,0.692015298,0.771585906,0.15618,0.12067,0.06036,0.156563333,0.068203333,0.731516667,0.588743333,0.75883,0.65739,0.752216667,0.077437917,0.00138474,0.806407857,0.013753336
32006900,Lake or Pond,303383.5305,4825821.887,Jackson,Y,0,0.479175789,1.5,35.9402,2006.921198,2025.962263,1981.398422,2014.390955,1885.284463,2467.789528,2568.305714,2465.929698,2272.82114,2290.226141,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog,0.836264559,0.834798661,0.800951195,0.817373113,0.835186253,0.999898376,0.997323931,0.999949401,0.999965496,0.999851391,0.717214519,0.719373902,0.715422958,0.709017696,0.727186313,0.427144647,0.604517526,0.337502196,0.412681946,0.407852603,0.273943333,0.275173333,0.305836667,0.296336667,0.30811,0.438513333,0.433226667,0.467253333,0.4457,0.43248,0.737500765,0.007462362,0.632173638,0.118903904
33002800,Lake or Pond,476827.2225,5091724.46,Kanabec,Y,1,1.061242409,1.98,49.6077,1754.715808,1771.23737,1761.955539,1771.111703,1653.092955,2175.728034,2279.224712,2176.343505,2024.149851,2007.181934,Analog,NonAnalog,Analog,Analog,Analog,0.229370954,0.239517127,0.236659074,0.2140815,0.233187072,0.993475159,0.916852125,0.995531046,0.998024533,0.987885265,0.150595111,0.155265554,0.160572816,0.142506068,0.159999733,0.871387152,0.886938208,0.872634855,0.850141727,0.894588585,0.693103333,0.731346667,0.824123333,0.680233333,0.78362,0.97321,0.949186667,0.97883,0.881286667,0.97984,0.17771952,0.003327302,0.903582972,0.003472362
34004400,Lake or Pond,355340.398,5004969.631,Kandiyohi,Y,0,1.952318857,7.62,46.4028,1904.639065,1918.936993,1893.735289,1903.917486,1779.148166,2355.476915,2469.862328,2362.278858,2169.507723,2180.556959,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog,0.767975056,0.735005829,0.750033237,0.746059904,0.738652521,0.999791413,0.994953093,0.999896421,0.999947479,0.999666077,0.880585012,0.865936968,0.86966942,0.865102906,0.861995858,0.893517621,0.94542054,0.863667973,0.886454675,0.902295049,0.447156667,0.438373333,0.44109,0.441573333,0.433076667,0.68267,0.753633333,0.681623333,0.668373333,0.683043333,0.854345343,0.001334737,0.860737342,0.04818762
34006200,Lake or Pond,356269.3698,5014908.33,Kandiyohi,Y,1,1.414248763,2.6,34.6453,1818.028529,1834.762345,1797.682328,1808.760372,1689.746268,2259.647112,2369.994827,2266.847885,2082.066606,2089.599914,NonAnalog,NonAnalog,NonAnalog,Analog,Analog,0.366770122,0.311700398,0.309945198,0.352596936,0.312157825,0.998222092,0.963690597,0.999031917,0.999529721,0.997034894,0.404239152,0.307368088,0.309185707,0.386582982,0.316473402,0.850189631,0.906891145,0.832190641,0.834430557,0.874669736,0.637676667,0.73237,0.711456667,0.707306667,0.720886667,0.85575,0.943623333,0.853053333,0.847683333,0.912313333,0.351038101,0.00353822,0.864084827,0.024416422
34007900,Lake or Pond,350494.5844,5012745.954,Kandiyohi,Y,1,3.74181858,8.5,91.891,1821.799581,1826.750165,1803.731606,1821.517009,1698.646148,2259.329498,2362.738677,2266.640337,2076.689251,2086.699626,NonAnalog,NonAnalog,NonAnalog,Analog,Analog,0.866641449,0.838764828,0.828730743,0.840071822,0.839821422,0.999832666,0.995825545,0.999902453,0.99995023,0.999695588,0.912303512,0.889972277,0.876054684,0.885083689,0.885291612,0.987755457,0.992702891,0.98573806,0.986583115,0.989887633,0.902676667,0.921173333,0.923696667,0.922703333,0.922233333,0.905146667,0.98773,0.916473333,0.909013333,0.969946667,0.876933572,0.001960841,0.983029543,9.59E-04
34011600,Lake or Pond,343572.316,5010503.949,Kandiyohi,Y,1,3.755335229,7.3914,65.1498,1874.243785,1886.419121,1854.458864,1878.273865,1749.377348,2320.631952,2431.748089,2325.004809,2136.375647,2147.17138,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog,0.88478692,0.8683546,0.85355295,0.873827156,0.865653189,0.999896366,0.997422197,0.999942351,0.99997358,0.99982965,0.945600368,0.940765354,0.926044137,0.936642882,0.932589485,0.974188935,0.986903105,0.968400794,0.972915493,0.977444351,0.95481,0.947513333,0.920936667,0.938356667,0.94198,0.8487,0.95639,0.858376667,0.855763333,0.858056667,0.928256946,6.79E-04,0.950010146,0.014395163
34011900,Lake or Pond,347375.7174,5008251.812,Kandiyohi,Y,1,3.80675392,7.6,52.3481,1801.643566,1814.587924,1783.208448,1803.684271,1672.793013,2247.854273,2354.227987,2250.765055,2063.627583,2073.177903,NonAnalog,NonAnalog,NonAnalog,Analog,Analog,0.701116998,0.666890482,0.642971682,0.691953487,0.646564839,0.999564101,0.989243071,0.999732188,0.999884455,0.999202654,0.763985049,0.727042815,0.691408404,0.752406486,0.687871047,0.975257939,0.984776618,0.973180785,0.974044964,0.980787668,0.842653333,0.82916,0.771653333,0.896706667,0.77755,0.867796667,0.931346667,0.86724,0.875363333,0.920663333,0.721186525,0.003739014,0.971761415,0.002096018
34014200,Lake or Pond,344269.1966,5011792.452,Kandiyohi,Y,0,3.862976895,8.84,79.7803,1851.437828,1860.821127,1833.471391,1852.246306,1726.789714,2292.133846,2401.124642,2297.133554,2110.171325,2119.90698,NonAnalog,NonAnalog,NonAnalog,Analog,Analog,0.886915643,0.86446244,0.856390228,0.870923666,0.864736046,0.999881133,0.997099212,0.999931329,0.999968187,0.999797701,0.939712193,0.927831117,0.916995224,0.925477956,0.921555688,0.983183895,0.99095373,0.979913423,0.981878603,0.985596087,0.451136667,0.473736667,0.47591,0.479213333,0.469283333,0.724056667,0.828573333,0.737356667,0.720563333,0.728756667,0.916430143,9.21E-04,0.969409264,0.005588814
34015400,Lake or Pond,345671.7667,5013706.138,Kandiyohi,Y,0,2.319991258,6.4,68.3543,1823.857378,1834.570599,1804.963449,1824.242927,1696.373052,2266.019191,2370.414973,2266.767179,2080.533517,2090.742077,NonAnalog,NonAnalog,NonAnalog,Analog,Analog,0.678542975,0.639855032,0.616382826,0.644246485,0.620673174,0.999526527,0.988224433,0.999702253,0.999859812,0.999119749,0.770437405,0.727532293,0.691705956,0.733753826,0.697460459,0.96051103,0.976943112,0.955288837,0.956689291,0.967795546,0.345936667,0.349116667,0.37921,0.37153,0.366306667,0.758266667,0.908563333,0.780366667,0.771286667,0.845783333,0.719111127,0.002871814,0.952578963,0.006899614
34017100,Lake or Pond,342810.4961,5005421.733,Kandiyohi,Y,0,2.218226036,9,87.0372,1902.619788,1917.951615,1890.55091,1909.681751,1779.733039,2340.765355,2450.039916,2346.967157,2159.935658,2170.070833,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog,0.894552858,0.884588295,0.878587963,0.87873646,0.878149396,0.999899274,0.997663089,0.999946375,0.999971019,0.999840619,0.951873507,0.950706207,0.944350886,0.943394854,0.94393946,0.960872448,0.979831187,0.948618344,0.956572711,0.963016476,0.40641,0.420256667,0.41664,0.41378,0.423596667,0.66599,0.78224,0.669826667,0.674863333,0.66672,0.936311583,4.84E-04,0.923532381,0.025570483
34020600,Lake or Pond,339783.6144,5019417.286,Kandiyohi,Y,1,2.897784615,6.71,56.9242,1908.821308,1918.610526,1885.245483,1907.393141,1782.317626,2349.382099,2461.42594,2355.216243,2164.140002,2176.807675,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog,0.879890154,0.855642375,0.843977944,0.861343254,0.860857267,0.99988925,0.997276614,0.999942759,0.999971641,0.999828728,0.948322824,0.94129089,0.93109383,0.938517461,0.93950825,0.952562135,0.976380545,0.93925612,0.95053284,0.956800718,0.98208,0.954483333,0.964353333,0.940996667,0.965916667,0.862463333,0.95428,0.85967,0.87409,0.857343333,0.931311364,5.24E-04,0.915364195,0.029777039
34021700,Lake or Pond,338585.3168,5013040.328,Kandiyohi,Y,1,2.932885854,5.79,25.9675,1882.947205,1889.317937,1862.10471,1881.907021,1757.706482,2322.542119,2432.261919,2327.064637,2140.12663,2149.664312,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog,0.734419026,0.698196545,0.684362233,0.704482965,0.707767937,0.999685055,0.992773143,0.999833205,0.999920849,0.99951023,0.869333633,0.850513486,0.830480143,0.841687369,0.847817253,0.924604159,0.961409744,0.910285714,0.924413839,0.93569341,0.94047,0.9264,0.89989,0.90547,0.900983333,0.868853333,0.915166667,0.87421,0.874303333,0.87401,0.825885617,0.002950393,0.894679984,0.032292295
34022400,Lake or Pond,335557.2878,5022013.706,Kandiyohi,Y,1,2.298534347,4.27,39.8062,1814.770878,1823.585995,1800.884149,1821.712982,1689.033906,2251.98192,2361.127259,2256.003742,2070.042836,2079.993055,NonAnalog,NonAnalog,NonAnalog,Analog,Analog,0.512014729,0.495574814,0.466490384,0.480105056,0.461545129,0.998930245,0.975768326,0.999372412,0.999720346,0.998151364,0.609324679,0.589552925,0.540888815,0.565692697,0.532198104,0.93486652,0.960057152,0.928247488,0.929949761,0.948137035,0.70673,0.736286667,0.686743333,0.67326,0.640973333,0.857936667,0.922446667,0.848356667,0.855333333,0.89745,0.559066075,0.003371725,0.930243493,0.010054221
34025100,Lake or Pond,333757.1191,5020656.366,Kandiyohi,Y,1,0.98298,1.3716,27.6919,1823.802394,1840.061774,1804.515764,1825.229125,1694.195563,2269.811075,2373.229256,2272.150502,2083.924567,2095.711187,NonAnalog,NonAnalog,NonAnalog,Analog,Analog,0.292298037,0.271382625,0.246959412,0.276614807,0.241550963,0.997732465,0.948404579,0.998682488,0.999321562,0.995990475,0.279238838,0.241831263,0.209191255,0.257526568,0.204458896,0.734784584,0.831987498,0.711919513,0.712507236,0.773687348,0.641026667,0.721276667,0.768203333,0.724393333,0.767433333,0.802476667,0.891966667,0.82498,0.802866667,0.86116,0.255361833,0.003907271,0.794996729,0.036968995
37004600,Riverine polygon,266423.299,4997308.188,Lac Qui Parle,Y,0,0.530352,1.524,24.0711,1943.586713,1941.778608,1931.969441,1948.43889,1801.109879,2384.975288,2493.095116,2397.922442,2194.988457,2219.16811,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog,0.607951134,0.595549784,0.595933748,0.5103273,0.510346574,0.999511743,0.988074252,0.999795951,0.999859209,0.999360761,0.584688236,0.583837837,0.58242131,0.495631303,0.507359058,0.465673826,0.647851669,0.385492004,0.440154852,0.463783001,0.23432,0.249763333,0.269816667,0.173293333,0.183233333,0.42366,0.470386667,0.451293333,0.46846,0.45644,0.564849009,0.010232429,0.640001724,0.100141706
38064500,Lake or Pond,609688.1002,5328635.465,NOT IN MN,Y,0,3.309527053,12,0,1417.239108,1426.549937,1426.332334,1425.698261,1324.26984,1782.575894,1875.409,1808.437085,1658.769326,1661.08323,Analog,Analog,Analog,Analog,Analog,0.045811706,0.048586802,0.045506286,0.046773661,0.0456559,0.348852005,0.127361973,0.428870043,0.596746593,0.325591014,0.121331034,0.134343118,0.130868766,0.118143614,0.116865197,0.39552685,0.085134507,0.534199866,0.752863912,0.351828051,0.099903333,0.09494,0.092036667,0.09161,0.097806667,0.268213333,0.09472,0.45131,0.541603333,0.265323333,0.100930911,0.003440127,0.341870105,0.013259694
38078400,Lake or Pond,595266.0798,5315278.314,Lake,Y,0,1.7272,2.1336,0,1396.914176,1406.23381,1409.609193,1410.331997,1309.542084,1767.888519,1857.384753,1792.236346,1640.561198,1646.668135,Analog,Analog,Analog,Analog,Analog,0.019195713,0.02126968,0.019416135,0.018395191,0.018889809,0.161822655,0.05295308,0.207958451,0.319679738,0.145301689,0.049500574,0.054515979,0.052157028,0.045246361,0.046079258,0.151300175,0.027613835,0.22250133,0.420792757,0.126488167,0.035583333,0.036226667,0.033653333,0.03572,0.030033333,0.207383333,0.03891,0.332746667,0.369203333,0.287816667,0.04146705,7.34E-04,0.127193325,0.002736769
38081100,Lake or Pond,593897.9018,5311483.06,Lake,Y,0,1.759186885,3.7,37.0853,1461.979949,1472.082435,1471.213503,1471.490797,1374.835861,1828.920046,1921.552717,1854.147669,1705.36599,1712.646423,Analog,Analog,Analog,Analog,Analog,0.047268843,0.049268937,0.045613908,0.043688728,0.045732306,0.463682816,0.163646374,0.555054829,0.693827834,0.445124472,0.077955171,0.082204785,0.079722948,0.06953848,0.067715084,0.55873438,0.103695261,0.688224395,0.824503864,0.531260665,0.0734,0.080343333,0.064486667,0.079303333,0.056916667,0.33901,0.116583333,0.601803333,0.891646667,0.320576667,0.069789102,8.34E-04,0.510091162,0.003437022
38081700,Lake or Pond,588797.8836,5338686.751,Lake,Y,0,2.762704033,5.9,0,1450.841515,1452.770571,1451.523437,1459.590952,1354.658525,1813.656577,1901.951458,1835.013972,1687.795563,1689.227746,Analog,Analog,Analog,Analog,Analog,0.038792602,0.041034846,0.037698326,0.038376755,0.038447091,0.374838949,0.125140415,0.452921298,0.615437396,0.3443426,0.08338601,0.091121405,0.093218084,0.084085799,0.080726409,0.482591989,0.088105512,0.607583097,0.790049441,0.423201183,0.015543333,0.01376,0.016213333,0.01453,0.012233333,0.53626,0.09785,0.486333333,0.701143333,0.483813333,0.071227846,0.001475935,0.400857862,0.014347478
40000100,Lake or Pond,457883.6961,4901324.552,Le Sueur,Y,0,1.3073104,4.572,30.4496,2039.591339,2073.005202,2030.094849,2053.332197,1915.980699,2527.50435,2651.583786,2510.833884,2325.223695,2333.628637,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog,0.928887315,0.934558143,0.933144141,0.93715563,0.930336704,0.999974914,0.999258506,0.999984899,0.999994375,0.999955865,0.885320087,0.886841993,0.894176548,0.893692872,0.894969855,0.623443585,0.771939973,0.525957738,0.614761811,0.610823839,0.512953333,0.49861,0.48904,0.500096667,0.50899,0.567346667,0.568836667,0.58431,0.571576667,0.57202,0.892404157,0.001388807,0.702389839,0.122382364
40000200,Lake or Pond,456956.1441,4897204.745,Le Sueur,Y,1,1.276628955,4.6,68.9313,2034.001808,2068.335035,2020.229294,2041.442303,1909.519201,2514.9909,2639.686763,2495.377311,2319.465651,2327.034876,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog,0.962006527,0.960288043,0.960099384,0.965015203,0.960288677,0.999985466,0.99960284,0.999990285,0.999996575,0.999975491,0.940454722,0.939749591,0.942896717,0.942085994,0.943249312,0.782079304,0.875503124,0.707088213,0.763923465,0.763274789,0.980556667,0.97196,0.974483333,0.987546667,0.980263333,0.79546,0.79958,0.811916667,0.804293333,0.797786667,0.943586892,3.97E-04,0.766800467,0.106271818
40003100,Lake or Pond,451494.0362,4897656.66,Le Sueur,Y,1,1.787206184,7.165,67.703,1992.220563,2024.921326,1981.392385,2003.921884,1868.453171,2481.02684,2600.431832,2462.297448,2276.653662,2285.101924,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog,0.945661493,0.945960871,0.943373058,0.950191815,0.941840234,0.999981003,0.999386472,0.99998697,0.999995274,0.999961732,0.958256369,0.959085563,0.958935169,0.960855472,0.959052041,0.872503942,0.934734092,0.828304506,0.864669204,0.872330911,0.992126667,0.991496667,0.99274,0.988806667,0.991203333,0.785843333,0.78851,0.802256667,0.793493333,0.790863333,0.955807887,2.50E-04,0.815733937,0.085723372
40005600,Lake or Pond,445858.5156,4895763.061,Le Sueur,Y,1,1.237417971,3.8,88.5751,2060.824333,2088.422714,2049.16855,2072.177099,1942.532141,2548.043962,2667.118978,2535.206401,2347.629193,2355.52875,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog,0.982617974,0.98278279,0.982521583,0.981548962,0.983814529,0.999994171,0.999826242,0.999996611,0.999998433,0.999989566,0.958198028,0.957206299,0.960336425,0.957721077,0.96034952,0.816483217,0.896172698,0.730286947,0.800959302,0.792544975,0.997816667,0.999193333,0.99871,0.997816667,0.99745,0.86269,0.869583333,0.876873333,0.869543333,0.869176667,0.959230411,3.11E-04,0.774474987,0.109401776
40005700,Lake or Pond,443782.8406,4895499.777,Le Sueur,Y,1,2.313318222,6.86,83.7379,1952.022518,1983.637494,1941.479967,1962.66573,1832.628334,2437.026118,2552.214083,2423.51691,2237.700832,2245.627433,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog,0.945972273,0.943847302,0.940949972,0.949814953,0.943153508,0.999979134,0.99935821,0.999985993,0.999994476,0.999958392,0.973349473,0.974155025,0.972364095,0.975015869,0.973161404,0.94465287,0.97282236,0.925403358,0.940705573,0.946373946,0.951213333,0.947953333,0.95847,0.957626667,0.954113333,0.7886,0.859346667,0.809846667,0.799446667,0.79932,0.967843273,1.63E-04,0.877343861,0.055286606
40006300,Lake or Pond,442012.6682,4902673.112,Le Sueur,Y,1,1.614943182,5.43,48.5647,2044.650446,2076.420125,2034.880385,2060.010424,1924.621562,2529.991352,2651.081017,2516.940779,2328.222881,2338.19876,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog,0.961068267,0.96454671,0.96280426,0.96429217,0.963808541,0.999986174,0.999586835,0.999992062,0.999996693,0.999976286,0.939780136,0.94015197,0.944058741,0.943901238,0.945124032,0.766944245,0.869303595,0.679889142,0.761079859,0.752544156,0.95764,0.957806667,0.96399,0.955196667,0.961633333,0.850606667,0.843033333,0.851776667,0.854423333,0.851453333,0.94263958,5.39E-04,0.755686577,0.111935803
40009201,Lake or Pond,439258.8941,4902672.794,Le Sueur,N,1,1.7952689,7.01,49.4781,1870.472479,1898.284081,1848.265077,1869.142679,1741.822869,2353.424019,2465.92054,2336.615862,2158.235499,2165.345559,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog,0.66363976,0.622310968,0.597578247,0.678229328,0.609342562,0.999777012,0.993709139,0.999831225,0.999941458,0.999544245,0.792164664,0.756588144,0.718846711,0.805125642,0.734274824,0.886728289,0.943197573,0.870009902,0.878469573,0.901951175,0.889153333,0.804743333,0.770436667,0.869923333,0.78009,0.829083333,0.913853333,0.828566667,0.828116667,0.827116667,0.75266722,0.002425955,0.863699009,0.044686141
40009202,Lake or Pond,434161.9817,4902634.203,Le Sueur,N,1,1.106397473,4.9,56.1054,2078.786217,2107.872694,2066.35407,2093.506955,1958.481377,2563.767217,2687.425525,2552.153585,2362.914121,2374.359587,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog,0.973239965,0.975703465,0.97409433,0.973364182,0.975641376,0.999990633,0.999728008,0.999994936,0.999997759,0.999985021,0.910614416,0.909510752,0.917796256,0.912854222,0.917494315,0.650772241,0.78474896,0.530791595,0.634689873,0.613274316,0.974846667,0.971806667,0.973923333,0.971953333,0.973196667,0.834646667,0.831403333,0.833296667,0.840073333,0.828473333,0.923977686,9.68E-04,0.714435999,0.123879623
43011500,Lake or Pond,384608.1316,4981220.783,McLeod,Y,1,0.635248,2.1336,13.9711,1946.314316,1973.107456,1931.794365,1940.362383,1821.260062,2395.338048,2516.439822,2410.541227,2213.424223,2226.293991,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog,0.585269583,0.533705715,0.564525212,0.59609446,0.560240203,0.999528553,0.990020177,0.999814737,0.999891916,0.9993644,0.579668285,0.550799705,0.571569209,0.583075998,0.567036926,0.443915642,0.620044499,0.359946203,0.415010527,0.445767606,0.698386667,0.657703333,0.701093333,0.727283333,0.70937,0.584596667,0.62215,0.621666667,0.62227,0.606516667,0.570387888,0.009976682,0.623634569,0.107498339
44001400,Lake or Pond,299802.1232,5234429.728,Mahnomen,Y,0,3.092527138,6.4,38.9627,1508.752464,1510.957978,1529.364262,1523.192111,1405.160871,1904.676301,1999.293588,1915.816376,1770.662597,1754.388381,Analog,Analog,Analog,Analog,Analog,0.112722286,0.115067904,0.113103824,0.106931615,0.106076589,0.84099728,0.442693994,0.870928994,0.9420496,0.761206593,0.137463136,0.137654817,0.129527519,0.138570493,0.134698773,0.929902544,0.450269294,0.94553834,0.969214095,0.877845394,0.07289,0.07968,0.073963333,0.08858,0.070623333,0.87129,0.33815,0.908393333,0.9057,0.838183333,0.129195709,0.001210997,0.894734496,0.001233213
44008000,Lake or Pond,295131.1182,5227661.686,Mahnomen,Y,0,3.497297297,7.1,48.015,1542.767616,1543.938322,1564.894984,1557.113539,1437.611495,1941.500114,2039.479947,1957.100095,1807.862429,1786.854047,Analog,Analog,Analog,Analog,Analog,0.17513158,0.175552688,0.177276279,0.165412306,0.164061878,0.929097119,0.63310268,0.948890972,0.977510285,0.881038579,0.16003689,0.158028828,0.150762815,0.161361309,0.155019571,0.967893884,0.704104724,0.97514354,0.982184486,0.948707296,0.050523333,0.03337,0.047123333,0.026273333,0.026346667,0.91646,0.726853333,0.90804,0.90956,0.912876667,0.15931368,0.001440298,0.954603862,3.61E-04
47001600,Lake or Pond,397682.8202,4984758.743,Meeker,Y,1,0.924678571,2.4,29.1729,2015.897277,2033.46918,2005.011968,2007.501849,1890.748812,2460.116465,2587.951325,2474.206401,2277.559191,2289.223077,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog,0.872307428,0.839520752,0.874652229,0.857464003,0.867793688,0.999900508,0.997861905,0.99996245,0.99997902,0.99987172,0.812444603,0.805699624,0.823466926,0.813735623,0.821666031,0.559712016,0.713074629,0.445704911,0.532873396,0.538597679,0.855706667,0.871686667,0.889493333,0.88276,0.882873333,0.758436667,0.749086667,0.779653333,0.762746667,0.765286667,0.820643645,0.002432447,0.678334952,0.115622262
47004600,Lake or Pond,391692.6105,4991589.911,Meeker,Y,1,1.24409581,4.4,39.5563,1962.937538,1983.936097,1949.097821,1961.764062,1841.080119,2412.444902,2533.70701,2422.262344,2229.216277,2238.427328,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog,0.817302802,0.79080507,0.803637195,0.808108707,0.809676915,0.999855199,0.996763249,0.999936914,0.999966312,0.999787955,0.85918287,0.852347698,0.856218241,0.856771624,0.859843634,0.740459746,0.851581583,0.661694919,0.720680863,0.740031217,0.973086667,0.96177,0.965603333,0.942623333,0.96904,0.872456667,0.936663333,0.878526667,0.86771,0.876106667,0.849336573,0.001424536,0.758934515,0.09009421
47005000,Lake or Pond,386200.9021,4990291.544,Meeker,Y,1,2.691745653,19,39.1464,1887.071951,1905.137902,1877.824223,1887.940984,1768.119559,2340.87846,2457.917339,2348.431037,2156.079701,2163.920532,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog,0.771466573,0.742251166,0.756605642,0.768004962,0.761887116,0.999797812,0.995150878,0.999899512,0.99995334,0.999664218,0.890710892,0.878250318,0.882124706,0.886556679,0.884432366,0.928756501,0.964144176,0.910557176,0.925708772,0.938026712,0.97079,0.956873333,0.961116667,0.96311,0.963466667,0.886433333,0.93607,0.883783333,0.88878,0.882613333,0.867718456,0.001517254,0.892745921,0.03592673
47006400,Lake or Pond,388068.5447,4985112.44,Meeker,Y,1,1.717722105,2.7432,17.4219,1944.801646,1965.240964,1933.650548,1942.87126,1819.58114,2396.144998,2518.262971,2405.627372,2213.949816,2222.543999,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog,0.744833445,0.711205942,0.736948052,0.74338966,0.727696226,0.999780146,0.9951996,0.999903676,0.999952473,0.999684585,0.848299027,0.838893932,0.847114986,0.85050141,0.843938816,0.766143232,0.87035929,0.701054196,0.757314153,0.775712667,0.901766667,0.9312,0.942863333,0.942233333,0.944566667,0.789136667,0.826363333,0.804023333,0.802846667,0.794143333,0.82133399,0.003115911,0.765900918,0.087172695
47006800,Lake or Pond,388272.9758,4991350.201,Meeker,Y,1,2.372684007,8.53,36.2851,1881.953525,1898.799569,1870.778865,1881.244402,1761.220767,2331.194999,2447.136419,2337.563312,2148.474234,2155.538938,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog,0.713734412,0.677193162,0.690815357,0.705023131,0.695936578,0.999701308,0.993130184,0.99984738,0.999929448,0.999508368,0.851682053,0.830171854,0.833948323,0.842429958,0.837328708,0.912439617,0.954911325,0.892282312,0.908005472,0.924001376,0.984113333,0.96531,0.970473333,0.9786,0.977266667,0.894403333,0.950916667,0.896643333,0.89971,0.889793333,0.819602364,0.002115734,0.881744398,0.037465208
47009500,Lake or Pond,386631.837,5014501.227,Meeker,Y,1,0.764509613,3.4,35.4436,1980.808856,1998.727788,1970.90749,1979.889461,1850.951345,2437.722521,2557.151209,2436.634678,2248.426564,2255.638343,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog,0.800571063,0.775162989,0.800274939,0.779404233,0.772126416,0.999859512,0.996591163,0.999928441,0.999965628,0.999769364,0.769522894,0.763043307,0.777252083,0.759869801,0.762635428,0.555785342,0.718262446,0.469473572,0.527741759,0.554744013,0.81815,0.831786667,0.809626667,0.816896667,0.815533333,0.707716667,0.708663333,0.73097,0.709053333,0.704686667,0.771129426,0.003717611,0.683062489,0.107231635
